pmt_id,payment_method_type,country,payment_method_type_name,pmt_type
7d619cd9-d45c-461f-ae39-d6507b449b98,cash,US,Pilot Flying,us_pilotflying_cash
f9a886ac-a97c-4d3c-98f8-aae723fc7ee8,cash,US,Go Mart stores,us_gomart_cash
2cc60ae4-749e-404d-bbc5-37d46a73c846,cash,US,Walgreens,us_walgreens_cash
e379738c-e062-4006-a2b1-e66192db79e8,cash,US,Duane Reade,us_duanereade_cash
3d649136-abad-41a6-a61d-7ae94b5584f8,cash,US,Travel Centers of America,us_travelcentersofamerica_cash
83651130-bcac-45c8-bdee-b3a1558a8fde,cash,US,Sheetz,us_sheetz_cash
4abeae39-12c6-45b6-a978-af3825b95df1,cash,US,Kwik Trip,us_kwiktrip_cash
1a468515-70bc-4335-98d2-f8f627e60cdd,cash,US,Stop-N-Go,us_stopngo_cash
05658887-3175-4ebc-87dd-409cbecbd62a,cash,US,Walmart,us_walmart_cash
a2a68d85-6b38-4766-9304-f630ccabd621,bank_transfer,ID,BCA Virtual Account,id_bcabank_bank
8e550d0a-5209-482d-aa87-ddadb56749c5,cash,US,Rutters,us_rutters_cash
1df07a25-7444-468e-8ce0-d12914e8be4a,bank_transfer,US,Same day US ACH debit,us_sameday_ach_bank
cd1fa349-87d3-46e8-85fb-5d11a30f947f,bank_transfer,US,US ACH debit,us_standard_ach_bank
6a2de9f5-c3dc-4cb6-bb2c-519bb9df2061,cash,CR,Punto Xpress,cr_puntoxpress_cash
6a3c5b5b-534b-4431-9970-9135aac215c6,ewallet,BR,Pix,br_pix_ewallet
3fb0d72f-adc3-41db-8e22-f2f21681964d,bank_redirect,NG,Access Bank,ng_accessbank_bank
2986b429-2f75-4fb7-bede-e2ed460ccddd,bank_redirect,NG,Diamond Bank,ng_diamondbank_bank
44758708-9f07-48d9-99e0-4870fc42a7a4,bank_redirect,NG,Fidelity Bank,ng_fidelitybank_bank
6f220ff7-e979-4df0-a690-55ac8596e0c9,bank_redirect,NG,First Bank,ng_first_bank
6a823085-419f-4372-bcfd-0c660288c617,bank_redirect,NG,Guarantee Trust Bank,ng_guaranteetrustbank_bank
d7d3d416-da06-47ab-93f3-657a47430ba2,bank_redirect,NG,Keystone Bank,ng_keystonebank_bank
ca4a22fe-60aa-442f-8bb9-6246f4d7a5e7,bank_redirect,NG,QUICKTELLER,ng_quickteller_bank
123ddd94-db5b-4f68-be01-2e94ed85e727,bank_redirect,NG,Skye Bank,ng_skyebank_bank
3ce51c9b-3ed8-48e5-a1c8-d886d94e91b6,bank_redirect,NG,Union Bank,ng_unionbank_bank
c68c6842-168d-4c8f-8853-6286f7f00f56,bank_redirect,NG,Ecobank,ng_interecobank_bank
93c4dfe9-f171-4974-8a9b-4ac58723890b,bank_redirect,NG,First Bank of Nigeria,ng_interfirstbank_bank
30cd0c64-44ff-46eb-8f34-fe158bca7e7f,bank_redirect,NG,Zenith Bank,ng_interzenithbank_bank
ed6ca07c-946f-42b5-b945-ba9f4c3a7fa2,bank_transfer,NG,NG Virtual Account Bank Transfer,ng_interswitch_bank
c2a716e7-7137-42f0-94e6-1f704ac44251,bank_transfer,NG,Access Bank USSD,ng_accessbank_ussd_bank
50164bf7-4453-419e-872d-12292ad0702a,bank_transfer,NG,Ecobank USSD,ng_ecobank_ussd_bank
ef0dd639-b385-4348-8aed-75b7f2557920,bank_transfer,NG,Fidelity Bank USSD,ng_fidelitybank_ussd_bank
4b3ad86d-b435-4ba1-bd35-c5603cd6bbc2,bank_transfer,NG,First Bank USSD,ng_firstbank_ussd_bank
023d9280-36bc-420a-b5a1-80e34102d9f8,bank_transfer,NG,FCMB USSD,ng_fcmbank_ussd_bank
c07eb1a2-f83c-4b23-b4e7-ee901d503476,bank_transfer,NG,GT Bank USSD,ng_gtbank_ussd_bank
7caa6638-964e-4473-ba26-8275926e1125,bank_transfer,NG,Keystone Bank USSD,ng_keystonebank_ussd_bank
47df64ea-ba48-420d-845f-03325acf5a2c,bank_transfer,NG,Stanbic IBTC Bank USSD,ng_stanbicibtcbank_ussd_bank
1ac61365-cbdf-4510-bd7a-0a228dd54199,bank_transfer,NG,Sterling Bank USSD,ng_sterlingbank_ussd_bank
f2308855-9073-41f2-baeb-5ea644948d31,bank_transfer,NG,Union Bank USSD,ng_unionbank_ussd_bank
37b49540-f8f9-4db3-a8c1-772ae49b38ed,bank_transfer,NG,UBA USSD,ng_ubabank_ussd_bank
e57815c8-8f19-4243-b995-63eca5c31c8d,bank_transfer,NG,Unity Bank USSD,ng_unitybank_ussd_bank
55f0154b-7bf0-402e-8f42-1e1d7b38facd,bank_transfer,NG,Zenith Bank USSD,ng_zenithbank_ussd_bank
5fec9c65-b76a-4780-b9a5-2753d7abcb12,bank_transfer,NG,VFD Microfinance Bank USSD,ng_vfdbank_ussd_bank
ff9446f6-51ba-44ef-bc02-928ad3b66979,bank_transfer,NG,Wema Bank USSD,ng_wemabank_ussd_bank
b8bfbfc7-495d-458d-9e8f-c56480139bc3,ewallet,GH,ATMoney,gh_airteltigo_ewallet
54bf6ea4-c4a6-4297-9530-c3e3d93bfef4,ewallet,GH,Vodafone,gh_vodafone_ewallet
9b4be7fd-acdf-4052-b217-7c4347151733,ewallet,UG,Airtel,ug_airtel_ewallet
8565a341-d08c-445e-a790-5af738b57118,ewallet,ZM,Zamtel,zm_zamtel_ewallet
52e34717-e253-4027-99d7-85dd945d7d53,ewallet,RW,Airtel Money,rw_airtelmoney_ewallet
4ae7e1be-eb9b-46df-9486-64cfe81d5604,bank_transfer,NG,Bank Transfer,ng_virtualaccountmo_bank
b36970ab-09ca-4ff5-93bd-559928f5bae9,bank_transfer,NG,Access Bank USSD,ng_accessbankmo_ussd_bank
c4603c5e-d8c7-4986-b35f-ff1140d341f2,bank_transfer,NG,Ecobank USSD,ng_ecobankmo_ussd_bank
ac815cb1-42fb-4efd-bf09-d95ba93e60b1,bank_transfer,NG,Fidelity Bank USSD,ng_fidelitybankmo_ussd_bank
c9c0f254-1862-4c82-8cb5-ec3169800443,bank_transfer,NG,First Bank USSD,ng_firstbankmo_ussd_bank
5a72d098-55fd-492c-8d90-43fada664eb1,bank_transfer,NG,FCMB USSD,ng_fcmbankmo_ussd_bank
03715880-1041-48e4-bb54-971aa5cd2079,bank_transfer,NG,GT Bank USSD,ng_gtbankmo_ussd_bank
a4440889-6b75-4b57-8a56-08c3d8296f11,bank_transfer,NG,Keystone Bank USSD,ng_keystonebankmo_ussd_bank
6cab3257-7398-493e-bd5f-aa359b1167a2,bank_transfer,NG,Stanbic IBTC Bank USSD,ng_stanbicibtcbankmo_ussd_bank
832cc715-98c4-48fd-8930-82fe3fe192e3,bank_transfer,NG,Sterling Bank USSD,ng_sterlingbankmo_ussd_bank
4ad99101-0228-4cda-bb97-c748def7fdb9,bank_transfer,NG,Union Bank USSD,ng_unionbankmo_ussd_bank
71cfff0a-03ee-4fc7-a782-73636f0499f0,bank_transfer,NG,UBA USSD,ng_ubabankmo_ussd_bank
96da955d-0c3a-4734-a2bf-c362725feeef,bank_transfer,NG,Unity Bank USSD,ng_unitybankmo_ussd_bank
657dc970-cf5b-42f9-9fc8-54c1dbf88fc4,bank_transfer,NG,VFD Microfinance Bank USSD,ng_vfdbankmo_ussd_bank
7b5e84d3-2b90-4cd9-a326-10c2b53d1420,bank_transfer,NG,Wema Bank USSD,ng_wemabankmo_ussd_bank
cae8e147-5a55-4d1e-8657-4e84206ad7ae,bank_transfer,NG,Zenith Bank USSD,ng_zenithbankmo_ussd_bank
90e85838-cb27-4712-aef4-7ecec4e4eab5,cash,BR,Boleto,br_boleto_cash
f0cd20ac-c2a2-4cc9-85bf-0a14357e8dd4,cash,BR,Boleto Flash,br_boletoflash_cash
4868abb2-3f96-42be-a331-3a95d46496b3,card,JP,Credit or Debit Card,jp_credit_card
55b0307b-3b6e-48d6-b839-b64d13f187c2,card,BY,Visa,by_visa_card
db2bddaf-efac-42d3-af1b-4a83a901e5e2,card,BY,Mastercard,by_mastercard_card
3355eb9b-f568-4b79-8b12-8f2d87e03bfd,card,GB,Visa,gb_visa_extended_card
4f54d20a-4915-4468-a9e7-e3a8a8fdb4e6,card,GB,MasterCard,gb_mastercard_extended_card
bcd835db-54e3-4628-afdc-517d3149f68c,card,MT,Visa Valitor Test,mt_visavalitor_card
a846b368-d684-4ecc-acc1-6199216416e7,card,GB,AMEX,gb_amex_card
bc57597c-2b59-4ed4-9d62-fb506861a7d8,card,SG,American Express,sg_amex_card
50a7f866-d931-4017-ab58-b4f4be42ed60,card,SG,UnionPay,sg_credit_cup_card
1df3aebd-b68c-414c-8e63-4ca49fcdb2f8,card,SG,Mastercard,sg_credit_mastercard_card
4276e084-184a-4d2c-be79-6161c3a6fb47,card,SG,UnionPay,sg_debit_cup_card
642c4a76-a784-4145-a887-c342351ca5b1,card,SG,Mastercard Debit,sg_debit_mastercard_card
2db15aa7-7b6b-471f-9ffa-9bb3fffb1342,card,SG,Visa Debit,sg_debit_visa_card
26d7bd49-c26c-4b1f-87ce-0a73cede6e3a,card,SG,Visa,sg_credit_visa_card
62bb99fa-b3d6-4ba6-a1fe-d517dc62989f,card,SG,JCB,sg_credit_jcb_card
203bfb0b-df4a-44ae-bf88-d3478699f482,card,SG,JCB Debit,sg_debit_jcb_card
283f95e5-dc0a-4a2c-9202-94086c0e3a51,card,AU,Mastercard,au_credit_mastercard_card
0db663b6-a3e2-4019-aa1c-bc98d4bf000d,card,AU,Visa,au_credit_visa_card
80c3b1b6-e937-4fa8-867c-5028336dafc5,card,AU,Mastercard Debit,au_debit_mastercard_card
9f3a3c3d-8639-4046-972f-ad76927f424c,card,AU,Visa Debit,au_debit_visa_card
b150e69c-2a5f-4e7d-8c0b-521a2f69dfe7,card,HK,UnionPay,hk_credit_cup_card
94e2711d-8c2f-4ca7-884a-cc36659bedd9,card,HK,Mastercard,hk_credit_mastercard_card
e19c149e-eaae-4211-aea2-90a781807937,card,HK,Visa,hk_credit_visa_card
d97fa55d-b787-43e3-96e8-cb28a33f2011,card,HK,UnionPay Debit,hk_debit_cup_card
d350bb8a-de43-45c6-a370-051c7db36cde,card,HK,Mastercard Debit,hk_debit_mastercard_card
267a48d9-6b22-43be-943e-1bb4a38708b2,card,HK,Visa Debit,hk_debit_visa_card
c6932129-9515-453f-8c2a-b88f2556b389,card,IN,American Express,in_amex_card
bba70b89-56df-45ef-bd0f-62410162d456,card,IN,Mastercard,in_credit_mastercard_card
5b26bc98-47ee-4eeb-825a-a82776a84910,card,IN,RuPay,in_credit_rupay_card
dd542c61-ce00-42f6-a429-ec023733c4e4,card,IN,Visa,in_credit_visa_card
247fef22-6b92-4f02-8978-3e57827d198c,card,IN,Mastercard Debit,in_debit_mastercard_card
6602ee11-af36-4a24-b0f8-528af7cef92a,card,IN,RuPay Debit,in_debit_rupay_card
f1efc1ab-3329-43d8-b624-339a5cfd62d5,card,IN,Visa Debit,in_debit_visa_card
4a66f0fb-beab-4705-9172-5fc95ab815f8,card,MY,UnionPay,my_credit_cup_card
996982d0-311c-4d9d-b70b-a16cc2517e43,card,MY,Mastercard,my_credit_mastercard_card
39473e0d-94ce-4879-b399-47b86455e341,card,MY,Visa,my_credit_visa_card
d0e97255-f973-49b4-88c4-d47738dba99c,card,MY,UnionPay Debit,my_debit_cup_card
38819851-6dda-4266-885f-8c76472d1acd,card,MY,Mastercard Debit,my_debit_mastercard_card
f84d86cf-a058-4725-937e-6107277ff677,card,MY,Visa Debit,my_debit_visa_card
7ff6f094-59f9-42b9-bf26-eb907a050881,card,PH,Master Card,ph_credit_mastercard_card
db3b6435-37d4-459a-95a8-d4e89be05bd6,card,PH,Visa Card,ph_credit_visa_card
8dbb8aa9-4b14-4c8c-b0b7-04f3d31497a6,card,PH,Master Card Debit,ph_debit_mastercard_card
da777550-ddc8-4b07-9d7e-d16ec6e40d3e,card,PH,Visa Card Debit,ph_debit_visa_card
9ecfa083-a652-11ef-a69e-02ee5facfc59,ewallet,PH,GrabPay HO,ph_grabpay_ho_ewallet
bd6b9f17-a652-11ef-a69e-02ee5facfc59,ewallet,PH,Maya HO,ph_maya_ho_ewallet
129b2f33-a652-11ef-a69e-02ee5facfc59,ewallet,ID,LinkAja HO,id_linkaja_ho_ewallet
2f74a312-a652-11ef-a69e-02ee5facfc59,ewallet,ID,OVO HO,id_ovo_ho_ewallet
4b846f53-a652-11ef-a69e-02ee5facfc59,ewallet,ID,DANA HO,id_dana_ho_ewallet
6732a565-a652-11ef-a69e-02ee5facfc59,ewallet,ID,Shopeepay HO,id_shopeepay_ho_ewallet
db7af8d7-a652-11ef-a69e-02ee5facfc59,ewallet,PH,Instapay HO,ph_instapayqrph_ho_ewallet
7a8a543b-5dca-453e-a335-19903e55b4f2,ewallet,TH,TrueMoney,th_truemoney_ewallet
0e89e95d-ac81-41d3-b950-3aa051ff7ceb,ewallet,ID,LinkAja,id_linkaja_ewallet
8bb630cc-4dd7-48d9-94e4-d239e8717831,ewallet,ID,DANA,id_dana_ewallet
8c8fb41a-3675-43d2-b8d9-0c2ab31b8d91,bank_redirect,ZA,Capitec Bank Instant EFT,za_capitecverified_bank
d68a48ec-71d1-4b74-bce2-967e9bc274a8,bank_redirect,ZA,Capitec Bank Instant EFT,za_capitecst_bank
1d84093c-af92-4679-ba36-3ac466697773,bank_redirect,ZA,ABSA Instant EFT,za_absast_bank
96660ce9-cac6-4155-8ae1-7b7a31fd86ab,bank_redirect,ZA,Online Discovery Bank Bank Payment by Instant EFT,za_discoveryst_bank
7dc70300-b694-4636-92b5-e56b88691562,bank_redirect,ZA,FNB Instant EFT,za_fnbst_bank
2cb366e0-8739-41a8-a6e7-3b9a4b8f0dec,bank_redirect,ZA,Nedbank Instant EFT,za_nedbankst_bank
6ae9867f-9fb2-48c7-8f41-6a71b7b3882a,bank_redirect,ZA,Standard Bank Instant EFT,za_standardst_bank
0c140371-6ee3-4070-ba60-4d0cfa4100ee,bank_redirect,ZA,Tyme Bank Instant EFT,za_tymebankst_bank
17775fbd-6427-4e72-8be1-815ce45da254,bank_redirect,ZA,Online Absa Bank Payment by Instant EFT with User Tokenization,za_absaoneclick_bank
c0e38038-7eca-438c-8eae-65c5e13cacbc,bank_redirect,ZA,Online Discovery Bank Bank Payment by Instant EFT with User Tokenization,za_discoveryoneclick_bank
a02d3f59-44b4-4e3b-9176-99d315279c0f,bank_redirect,ZA,Online Fnb Bank Payment by Instant EFT with User Tokenization,za_fnboneclick_bank
afb63430-5325-45b1-a2f0-3e7c95d492da,bank_redirect,ZA,Online Nedbank Bank Payment by Instant EFT with User Tokenization,za_nedbankoneclick_bank
7dfeb87d-1ac8-4e40-b4b8-ea161216b110,bank_redirect,ZA,Online Standard Bank Bank Payment by Instant EFT with User Tokenization,za_standardoneclick_bank
b0d3f99b-4652-41ef-a2b3-559bfb3b1b88,bank_redirect,ZA,Online TymeBank Bank Payment by Instant EFT with User Tokenization,za_tymebankoneclick_bank
0bd7fc6c-58fc-4d56-b150-b5c0eabfbeff,bank_redirect,BR,Itau Bank,br_itau_bank
28ea4728-b571-4298-b465-d2617090b0b2,bank_redirect,BR,Banco do Brazil,br_brancodobrazil_bank
1b8d1499-19b5-4b20-837a-1531cecba797,bank_redirect,TH,Krung Thai Bank,th_krungthaibank_redirect_bank
7039f7df-622d-4103-895a-9c26d617297b,bank_redirect,TH,Krungsri e-Payment,th_okrungsriepayment_bank
50f7d7bb-d033-4184-a4de-636662760299,bank_redirect,TH,Bangkok Bank,th_obangkokbank_bank
f7145286-c3cb-422b-9cb5-a96082d2d92d,bank_redirect,TH,Siam Commercial Bank,th_osiamcommercialbank_bank
e8368daf-2f3a-4859-a19d-05e968c1196e,bank_redirect,TH,Krung Thai Bank,th_okrungthaibank_bank
d5c7d680-0414-4483-bdcb-36677a1e061b,bank_redirect,TH,Krungsri Bank,th_bay_bank
eb93e8fd-3231-4354-b94f-7e4756bed95d,bank_redirect,TH,Bangkok Bank,th_bbl_bank
a5b5c2f3-651c-4a60-9401-97e3a51e1405,bank_redirect,TH,Krung Thai Bank,th_ktb_bank
3fb51eb3-bd23-4aee-95bf-20a91b8e3bcd,bank_redirect,TH,Siam Commercial Bank,th_scb_bank
8f2c8319-8031-4914-9b51-181144e76db7,bank_redirect,TH,Kasikorn Bank,th_kasikorn_bank
42f62f57-a327-48dc-9781-b6a25644f271,card,JP,Visa,jp_visa_card
c1b3c997-9ce0-47b2-814e-5f04c56b82dd,card,JP,Mastercard,jp_mastercard_card
91acc5b8-ca38-438e-8891-019064d14125,card,JP,Amex,jp_amex_card
3e7821d9-fa20-40f2-9d35-bf65b4293db7,card,JP,Diners,jp_diners_card
c64d56aa-f14b-4af4-a3ff-f96a54225676,card,JP,JCB,jp_jcb_card
a26b43b4-a8de-4f54-8afd-910e9a15891d,ewallet,VN,VTC Pay,vn_vtcpay_ewallet
5ff36584-88e6-4c0e-9bf4-f1e38225e15f,bank_redirect,VN,AB Bank,vn_abbank_bank
0306255e-949d-41ff-8295-630f829d8316,bank_redirect,VN,ACB,vn_acb_bank
69ef2e37-22d2-4398-bb00-848e01fbcc9b,bank_redirect,VN,Kienlongbank,vn_kienlongbank_bank
0826aff4-c0cc-457e-9b35-8dae9a307916,bank_redirect,VN,Phuong Dong Bank,vn_ocb_bank
1f2e4a44-09c0-4466-829a-e8ae4a07e83c,bank_redirect,VN,GP Bank,vn_gpbank_bank
5c97b7b8-dcfb-4d7b-96d9-c438b41bd640,bank_redirect,VN,Agribank,vn_agribank_bank
9232cac0-b55a-42ad-a2ee-eab8f9fb9d8f,bank_redirect,VN,Dong A Bank,vn_dongabank_bank
099d0dd3-39d8-4428-90e7-dafd10068a28,bank_redirect,VN,National Citizen Bank,vn_ncb_bank
53ffce6b-9091-495c-90bd-2b41c4c29b56,bank_redirect,VN,BIDV,vn_bidv_bank
b018d775-7124-4c20-9dea-a33f50ee8189,bank_redirect,VN,Lien Viet Post Bank,vn_lienvietpostbank_bank
c94710b8-4061-4dd5-b8a2-055977b82ea5,bank_redirect,VN,BVB,vn_bvb_bank
00d324eb-6419-4929-b962-0f3ffa3cf7a0,bank_redirect,VN,Eximbank,vn_eximbank_bank
307a6eae-b3a0-4d90-8d07-3fd72f95a05a,bank_redirect,VN,Bac A Bank,vn_bacabank_bank
65a9091f-fb51-474c-b1b7-5add246678fc,bank_redirect,VN,Nam A Bank,vn_namabank_bank
4728f054-c382-4788-80e4-733755c8c0c3,bank_redirect,VN,Maritime Bank,vn_maritimebank_bank
86f764f5-ec00-4d3a-9908-cc6a7649a886,bank_redirect,VN,Military Bank,vn_mb_bank
e1a60722-e293-4b26-96f2-065203716c23,bank_redirect,VN,HD Bank,vn_hdbank_bank
b750b0ae-b93b-44ce-9d12-d1a974ab1857,bank_redirect,VN,PVcom Bank,vn_pvcombank_bank
b83059e9-a101-4644-b6ff-cfbb029872dd,bank_redirect,VN,Vietcombank,vn_vietcombank_bank
ded9c46b-1359-40af-9241-d824acefc897,bank_redirect,VN,VIB,vn_vib_bank
b043ebb9-bee7-4b5c-a973-236ab343fc19,bank_redirect,VN,Viet A Bank,vn_vietabank_bank
0be5d0b4-97ed-4a9a-b746-ebc0652b5537,bank_redirect,VN,Ocean Bank,vn_oceanbank_bank
a8689107-c04d-462f-8652-8e1bdb792b03,bank_redirect,VN,VP Bank,vn_vpbank_bank
3bb44756-e983-42cd-9cee-e6f98614884c,bank_redirect,VN,Techcombank,vn_techcombank_bank
27cbd6ac-14bc-47ca-832c-98e791348636,bank_redirect,VN,Sacombank,vn_scbbank_bank
b482e5ce-7881-4d5d-85bf-2f247837c05c,bank_redirect,VN,Tien Phong Bank,vn_tienphongbank_bank
80e83f88-27dc-4ed0-8350-990ac1b7b885,bank_redirect,VN,SeA Bank,vn_seabank_bank
094769ca-a175-4f7c-8ef3-23dec9726f34,bank_redirect,VN,Vietinbank,vn_vietinbank_bank
1c564df4-2a24-419d-8e13-834a63ea05b6,bank_redirect,VN,PG Bank,vn_pgbank_bank
2cc4919d-ffec-4481-9db5-c77293396443,bank_redirect,VN,SHB,vn_shb_bank
92b557a4-b32f-41a5-94a0-399b66066c46,bank_redirect,VN,Saigon Bank,vn_saigonbank_bank
2800b576-a41b-4fb2-8a03-92682999ec6c,bank_redirect,VN,Sacombank,vn_sacombank_bank
64d5f2b7-e512-4c36-9fe6-9b85c8df53ee,bank_redirect,VN,VRB,vn_vrb_bank
d32e3822-16c4-4bc0-9948-5a12a3b52f33,ewallet,VN,MoMo eWallet,vn_momo_ewallet
de9e6650-6215-4a05-9527-5fe182f15dd2,card,TH,American Express,th_amex_card
22a16021-a26c-462b-b9cc-e4e8975ca26e,card,TH,Mastercard,th_mastercard_card
92f9a35a-bc1b-4a6b-9b40-19d10ca546b7,card,TH,Visa,th_visa_card
ac11aee9-4b0e-4a85-90dd-1fc2cc19b493,ewallet,JP,Softbank Digital,jp_softbankdigital_carrier_ewallet
9bf68d7c-767e-42f3-9fb5-9c8111eb1c77,ewallet,JP,Softbank eWallet,jp_softbankphysical_carrier_ewallet
8fda1db7-46e7-4a93-99bc-5a5cf83d35f0,ewallet,JP,Famipay,jp_famipay_ewallet
3ef34f80-b18d-4eee-8f08-c0efc78fd4ca,ewallet,JP,Docomo Digital,jp_docomodigital_carrier_ewallet
d890784f-3c72-4686-aabc-8cb97d7ff3c1,ewallet,JP,Docomo Carrier Billing for Physical Goods,jp_docomophysical_carrier_ewallet
545ff1f0-d9ea-49af-a7fb-a9a596b9d576,bank_redirect,VN,VIB,vn_mo_vib_bank
ca56ee8d-1b5f-4208-8924-19b7538718d4,bank_redirect,VN,PG Bank,vn_mo_pgbank_bank
ecb76181-dc6a-4c31-983e-8b256529785f,bank_redirect,VN,Saigon Bank,vn_mo_saigonbank_bank
cb563dc2-4409-4f14-b6a8-11cbc5314344,bank_redirect,VN,ACB,vn_mo_acb_bank
49576a3b-7241-407e-819d-f082c203c5d8,bank_redirect,VN,Dong A Bank,vn_mo_dongabank_bank
2c023293-77ac-4f8b-a114-eea35e554ed7,bank_redirect,VN,Techcombank,vn_mo_techcombank_bank
c8b1ec8d-a5c4-4fb8-88a6-621d5d9d385a,bank_redirect,VN,GP Bank,vn_mo_gpbank_bank
0ff0f74c-89df-4f38-a172-e1beb1dfc79e,bank_redirect,VN,SHB,vn_mo_shb_bank
ea19cab6-9783-465b-aac0-a945559df8fc,bank_redirect,VN,Phuong Dong Bank,vn_mo_ocb_bank
89416b8a-685b-4dda-aa34-37856e6859cf,bank_redirect,VN,VP Bank,vn_mo_vpbank_bank
349cd64e-9c2a-407c-afef-348158ed16b8,bank_redirect,VN,Nam A Bank,vn_mo_namabank_bank
e7af38d9-6448-4051-83c4-45502a690d25,bank_redirect,VN,Maritime Bank,vn_mo_maritimebank_bank
664a97b3-5577-4381-b72d-08a5f21b2c3f,bank_redirect,VN,Sacombank,vn_mo_scbbank_bank
ebde08c8-6f1c-4912-b32d-4ee0f5c71b48,bank_redirect,VN,Eximbank,vn_mo_eximbank_bank
0f8eb25f-6313-4c50-a36c-cb8167fed530,bank_redirect,VN,BIDV,vn_mo_bidv_bank
31b92b7e-f271-4d85-9cc9-4dec0b54792a,bank_redirect,VN,Ocean Bank,vn_mo_oceanbank_bank
d9207431-6d26-4acd-8d11-bade6266e1ef,bank_redirect,VN,HD Bank,vn_mo_hdbank_bank
1e2677fe-7963-4bd1-9136-1d9c2517bdb3,bank_redirect,VN,Viet A Bank,vn_mo_vietabank_bank
7ebc5909-43e3-4daa-9719-790770de9269,bank_redirect,VN,AB Bank,vn_mo_abbank_bank
1908bd54-c683-44c1-aa9b-b40cc7987abc,bank_redirect,VN,Lien Viet Post Bank,vn_mo_lienvietpostbank_bank
c0aae48d-5f80-483f-b77c-33764befe862,bank_redirect,VN,Military Bank,vn_mo_mb_bank
691b16d9-ffad-4116-a136-354bbbd041b4,bank_redirect,VN,Tien Phong Bank,vn_mo_tienphongbank_bank
5d4da068-fef2-412d-8609-c8ca4b973afc,bank_redirect,VN,Agribank,vn_mo_agribank_bank
7c7afbdd-0ca2-49ab-8cfd-79e8ac2830b7,bank_redirect,VN,Bac A Bank,vn_mo_bacabank_bank
3259e4c2-b13e-4dd2-8453-d382407ecf3c,bank_redirect,VN,BVB,vn_mo_bvb_bank
c56930da-cb25-45b8-b639-77651080dad0,bank_redirect,VN,SeA Bank,vn_mo_seabank_bank
954418fe-3713-4583-8819-483ede5abde6,ewallet,VN,VTC Pay eWallet,vn_mo_vtcpay_ewallet
afd6caab-f8aa-40ac-b116-36911690f6f2,bank_redirect,VN,Vietinbank,vn_mo_vietinbank_bank
67354c8a-5376-11ed-a9cb-12b437367f29,ewallet,KR,kakaopay,kr_kakaopay_ewallet
e9b91272-80fe-434b-ac5a-917b6eca247d,bank_redirect,ZA,ABSA Bank Instant EFT,za_absa_bank
ef7e3eaf-da07-4579-8a7a-a844465fa0be,bank_redirect,ZA,Capitec Bank Instant EFT,za_capitec_bank
a35a2359-f8e9-4725-a8c9-2abe9560ca96,bank_redirect,ZA,FNB Bank Instant EFT,za_fnb_bank
e163a3d0-932a-4c2f-bdbf-cdf43f716b3b,bank_redirect,ZA,Investec Bank Instant EFT,za_investec_bank
9949acd7-b6e3-4e5d-a17b-ccf0b8e749e0,bank_redirect,ZA,Standard Bank Instant EFT,za_standard_bank
da360d50-0049-4b7c-a818-91fc869431fc,bank_redirect,ZA,Nedbank Instant EFT,za_nedbank_bank
ee52dcea-ce6a-48c3-976a-fbe39c11e3e7,bank_redirect,ZA,African Bank Instant EFT,za_africanbank_bank
62d4a4c9-58b9-40e8-94b1-743af895f0d1,bank_redirect,ZA,Bidvest Bank Grow Instant EFT,za_bidvestbank_bank
fb7028aa-0b5f-4114-bf7c-40f10e443a3c,bank_redirect,ZA,TymeBank Instant EFT,za_tymebank_bank
e355c53c-6031-470f-857f-e523c53286b2,bank_redirect,ZA,Discovery Bank Instant EFT,za_discovery_bank
cdd77407-e824-4d5b-94be-cdcfa15b0bfd,cash,ZA,Snapscan,za_snapscan_web_cash
a19ea780-6822-4470-af10-794247039dec,cash,ZA,Snapscan,za_snapscan_qr_cash
2cb87685-711f-4cbf-8d78-895d8face824,cash,ZA,Zapper,za_zapper_web_cash
8a5704e8-97ed-47a1-8aff-14384d505810,cash,ZA,Zapper,za_zapper_qr_cash
f8bb2539-572b-4447-b959-b40d4e23b887,cash,ZA,Masterpass,za_masterpass_web_cash
92c78b1c-e273-4bd4-9352-61342cf48db1,cash,ZA,Masterpass,za_masterpass_qr_cash
0f19b362-96b9-43d8-b500-a529dc246ef9,cash,ZA,Nedbank Scan To Pay,za_nedbank_scantopay_web_cash
513e8398-9e6d-4888-9869-7a492fad22cf,cash,ZA,Nedbank Scan To Pay,za_nedbank_scantopay_qr_cash
19694e7d-dad5-4ae7-b8ed-d3daad2ae996,cash,ZA,FNB Scan To Pay,za_fnb_scantopay_web_cash
d627f2e2-75b9-4979-8670-02e12ed91cab,cash,ZA,FNB Scan To Pay,za_fnb_scantopay_qr_cash
5391466a-b668-4133-8d70-b28ffa49f1b2,ewallet,ZA,1Voucher,za_1voucher_ewallet
eb034441-a646-4046-a78c-8600b49ce696,ewallet,NG,Pay with QR code,ng_nqr_ewallet
cc4da52f-2c12-4386-945e-49c2a984134d,bank_redirect,NG,DirectPay,ng_directpay_bank
15da5eaa-a87d-4cae-b70f-bcfe8be3faf8,card,IN,International Card from Non-IN region,in_internationalcards_card
60590b2e-8b89-4940-b09b-086e20d131d6,card,IN,Mastercard Credit Card,in_mastercard_credit_card
beb6c007-bc52-45f1-8561-574092820411,card,IN,Diners Credit Card,in_diners_credit_card
24d8d18c-2eb8-4169-928a-f17329655d67,card,IN,Amex Credit Card,in_amex_credit_card
